#Time (S)	Lockin (mV)	Temp (V)
217.34	0.107178	0.923462
217.86	0.107132	0.921021
218.38	0.108109	0.923920
218.90	0.109406	0.923309
219.42	0.109497	0.922623
219.94	0.110046	0.923195
220.46	0.109344	0.921288
220.98	0.110672	0.922394
221.50	0.112747	0.922661
222.02	0.109955	0.921593
222.54	0.111984	0.921783
223.06	0.111801	0.921326
223.58	0.111115	0.921745
224.10	0.112030	0.921822
224.62	0.113403	0.921364
225.14	0.113205	0.921783
225.66	0.109756	0.920334
226.18	0.109039	0.921249
226.70	0.115219	0.921669
227.22	0.110870	0.920334
227.74	0.113403	0.919800
228.26	0.109955	0.920563
228.78	0.112122	0.920067
229.30	0.111160	0.921478
229.82	0.110962	0.919762
230.34	0.111877	0.919647
230.86	0.107758	0.919838
231.38	0.113373	0.920029
231.90	0.111923	0.920486
232.42	0.115219	0.920525
232.94	0.116791	0.919228
233.46	0.110214	0.919495
233.98	0.112198	0.917435
234.50	0.114685	0.919876
235.02	0.111603	0.919304
235.54	0.115814	0.918236
236.06	0.115509	0.919037
236.58	0.112462	0.918244
237.10	0.117139	0.918498
237.62	0.118088	0.919304
238.14	0.117142	0.918999
238.66	0.115036	0.917854
239.18	0.112244	0.917511
239.70	0.114639	0.917015
240.22	0.113449	0.918579
240.74	0.110367	0.917778
241.26	0.114731	0.916824
241.78	0.115524	0.917168
242.30	0.112778	0.916367
242.82	0.116089	0.917397
243.34	0.118515	0.917702
243.86	0.117035	0.916100
244.38	0.116257	0.916634
244.90	0.113251	0.916023
245.42	0.114410	0.916214
245.94	0.113876	0.916862
246.46	0.114334	0.915489
246.98	0.117432	0.916100
247.50	0.114258	0.915222
248.02	0.116547	0.915298
248.54	0.117691	0.917244
249.06	0.116333	0.915108
249.58	0.116440	0.914307
250.10	0.116760	0.914230
250.62	0.113754	0.914268
251.14	0.117889	0.915184
251.66	0.118225	0.914001
252.18	0.114288	0.914612
252.70	0.117310	0.915451
253.23	0.118973	0.914612
253.76	0.120239	0.915031
254.28	0.115967	0.913620
254.80	0.119125	0.913620
255.32	0.117844	0.913925
255.84	0.113998	0.914612
256.36	0.117981	0.912971
256.88	0.115784	0.913887
257.40	0.111603	0.913696
257.92	0.115677	0.913353
258.44	0.121597	0.913811
258.96	0.117401	0.913277
259.48	0.114258	0.913162
260.00	0.114685	0.912094
260.52	0.121689	0.913544
261.05	0.119471	0.913086
261.57	0.115677	0.912018
262.10	0.117554	0.913239
262.62	0.119980	0.912361
263.14	0.121368	0.911980
263.66	0.117081	0.912437
264.18	0.112625	0.911713
264.70	0.116699	0.912514
265.22	0.118896	0.911331
265.74	0.116211	0.912018
266.26	0.113708	0.912170
266.78	0.114136	0.911903
267.30	0.117981	0.911751
267.82	0.119308	0.910187
268.34	0.117920	0.910606
268.86	0.115814	0.911179
269.38	0.118881	0.910873
269.90	0.120148	0.910492
270.42	0.112167	0.910263
270.94	0.120148	0.909538
271.46	0.118179	0.910606
271.98	0.122101	0.910912
272.50	0.118484	0.909271
273.02	0.118210	0.909615
273.54	0.117264	0.909042
274.06	0.119537	0.909538
274.58	0.123581	0.909843
275.10	0.124222	0.909309
275.62	0.117432	0.909576
276.14	0.121124	0.907974
276.66	0.118515	0.908775
277.18	0.120071	0.910606
277.70	0.120544	0.909081
278.22	0.116348	0.908661
278.74	0.123299	0.908203
279.26	0.116116	0.907140
279.79	0.122733	0.909773
280.31	0.108276	0.909996
280.84	0.120132	0.908356
281.37	0.109650	0.908165
281.89	0.121048	0.908012
282.41	0.121597	0.908623
282.93	0.117584	0.907860
283.45	0.120605	0.907593
283.97	0.118881	0.907021
284.49	0.122620	0.907936
285.02	0.120495	0.906628
285.54	0.124741	0.907326
286.06	0.124985	0.906792
286.58	0.123505	0.906487
287.10	0.121597	0.906487
287.62	0.117798	0.907059
288.14	0.123352	0.906067
288.66	0.118805	0.905952
289.18	0.120590	0.904846
289.70	0.122528	0.906448
290.22	0.119537	0.906639
290.74	0.123581	0.905800
291.26	0.122604	0.906296
291.78	0.124603	0.906448
292.30	0.121964	0.904655
292.82	0.117325	0.905266
293.35	0.127548	0.906067
293.87	0.124146	0.904465
294.39	0.122650	0.905418
294.91	0.122635	0.904541
295.43	0.120453	0.905609
295.95	0.125992	0.904617
296.47	0.124115	0.904274
296.99	0.124634	0.904121
297.51	0.117737	0.904427
298.03	0.121307	0.904427
298.55	0.120102	0.904846
299.07	0.126999	0.904465
299.59	0.120804	0.903397
300.11	0.120270	0.903740
300.63	0.122345	0.902672
301.15	0.122330	0.905380
301.67	0.113312	0.904312
302.19	0.125992	0.903091
302.71	0.122620	0.903397
303.23	0.124100	0.903015
303.75	0.122864	0.904312
304.27	0.122299	0.903511
304.79	0.126968	0.902901
305.31	0.123840	0.903130
305.83	0.120026	0.902138
306.35	0.126556	0.902214
306.87	0.127304	0.903168
307.39	0.125198	0.902100
307.91	0.125656	0.902328
308.43	0.124481	0.901642
308.95	0.125351	0.901871
309.48	0.124115	0.902443
310.00	0.124283	0.901909
310.52	0.123871	0.901566
311.04	0.125488	0.902786
311.56	0.131973	0.901070
312.08	0.126511	0.901108
312.60	0.120453	0.900536
313.12	0.126175	0.900497
313.64	0.121170	0.902214
314.16	0.123917	0.900726
314.68	0.126389	0.900459
315.20	0.095078	0.900841
315.72	0.097809	0.899467
316.24	0.114944	0.901718
316.76	0.122986	0.900269
317.28	0.122818	0.899849
317.80	0.127167	0.900192
318.32	0.123123	0.899010
318.84	0.120712	0.900497
319.36	0.125244	0.900917
319.88	0.123566	0.900803
320.40	0.122513	0.899887
320.92	0.125061	0.899315
321.44	0.128769	0.899620
321.96	0.128036	0.899925
322.48	0.122955	0.899849
323.00	0.122787	0.899734
323.52	0.129608	0.899200
324.04	0.128632	0.898170
324.56	0.126099	0.900497
325.08	0.124527	0.899467
325.60	0.130127	0.898285
326.12	0.126801	0.898476
326.64	0.126007	0.898590
327.16	0.126938	0.899391
327.68	0.129410	0.898743
328.20	0.124786	0.897446
328.72	0.127426	0.897865
329.24	0.128098	0.897522
329.76	0.127777	0.898743
330.28	0.121490	0.898705
330.80	0.126297	0.898781
331.33	0.133843	0.899839
331.85	0.125173	0.898241
332.41	0.121535	0.897099
332.93	0.130670	0.897414
333.46	0.129017	0.897177
333.99	0.124847	0.896721
334.51	0.133537	0.896038
335.03	0.124275	0.896469
335.55	0.125793	0.895691
336.07	0.130417	0.896339
336.60	0.125549	0.896797
337.13	0.129913	0.896111
337.65	0.126892	0.897255
338.17	0.126144	0.895920
338.69	0.125244	0.896034
339.21	0.127014	0.895271
339.74	0.126572	0.894318
340.26	0.124100	0.895920
340.78	0.128067	0.895309
341.30	0.128204	0.895844
341.82	0.128342	0.896683
342.34	0.126175	0.895042
342.86	0.126938	0.895844
343.38	0.124161	0.895004
343.90	0.128465	0.895130
344.42	0.126968	0.895996
344.94	0.128098	0.895538
345.46	0.129242	0.894699
345.98	0.123840	0.894966
346.50	0.128738	0.894432
347.02	0.127640	0.895157
347.54	0.124451	0.895157
348.06	0.131226	0.894547
348.62	0.123393	0.894342
349.14	0.132339	0.895615
349.66	0.119598	0.894394
350.18	0.127609	0.893478
350.70	0.131699	0.893707
351.22	0.129623	0.894012
351.74	0.130157	0.894051
352.26	0.129959	0.893860
352.78	0.125946	0.893440
353.30	0.132309	0.893440
353.82	0.130569	0.892906
354.34	0.125977	0.894470
354.86	0.127653	0.894002
355.38	0.133072	0.893440
355.91	0.126022	0.893097
356.43	0.127472	0.891724
356.95	0.128220	0.893402
357.48	0.131149	0.892677
358.00	0.125488	0.892296
358.52	0.129089	0.893555
359.04	0.126282	0.891914
359.56	0.130544	0.892807
360.08	0.129044	0.891533
360.60	0.131119	0.892487
361.12	0.129440	0.892792
361.64	0.129578	0.892601
362.16	0.126831	0.891724
362.69	0.126205	0.892181
363.21	0.126480	0.891266
363.73	0.125870	0.891228
364.25	0.127426	0.890236
364.78	0.135400	0.889933
365.30	0.126953	0.892601
365.82	0.130676	0.890923
366.35	0.137573	0.892067
366.87	0.128265	0.891724
367.40	0.127457	0.890656
367.92	0.131531	0.890503
368.44	0.131287	0.891037
368.96	0.129639	0.890121
369.48	0.130554	0.890427
370.00	0.134155	0.890045
370.52	0.130402	0.890961
371.04	0.131546	0.891571
371.56	0.128601	0.888939
372.08	0.131790	0.889702
372.60	0.128769	0.889130
373.12	0.130020	0.889091
373.64	0.130707	0.890656
374.16	0.129913	0.890274
374.68	0.130829	0.888901
375.20	0.129288	0.889244
375.73	0.129501	0.889282
376.25	0.131485	0.889664
376.77	0.134109	0.888634
377.29	0.133728	0.888939
377.81	0.133911	0.889778
378.33	0.128754	0.888557
378.85	0.134369	0.888214
379.37	0.130402	0.888977
379.89	0.128891	0.888329
380.41	0.124298	0.889816
380.93	0.129013	0.888863
381.45	0.130890	0.888710
381.97	0.132645	0.887566
382.49	0.129608	0.888901
383.01	0.134903	0.889778
383.53	0.130676	0.887718
384.05	0.133698	0.887604
384.57	0.134201	0.887642
385.09	0.134415	0.888329
385.61	0.133331	0.888939
386.13	0.135941	0.887184
386.65	0.132004	0.887756
387.17	0.134094	0.886612
387.69	0.137909	0.887756
388.21	0.134354	0.888329
388.73	0.128036	0.887794
389.25	0.130432	0.886497
389.77	0.130524	0.887108
390.29	0.134048	0.887642
390.82	0.123871	0.887642
391.34	0.129456	0.886803
391.86	0.133682	0.886688
392.38	0.137161	0.886955
392.90	0.132523	0.886726
393.42	0.134781	0.886116
393.94	0.135742	0.885506
394.46	0.131027	0.886040
394.98	0.134155	0.887833
395.50	0.134460	0.886269
396.02	0.134445	0.885124
396.54	0.132416	0.886154
