#Time (S)	Lockin (mV)	Temp (V)
223.30	0.387726	1.079903
223.82	0.388000	1.078949
224.34	0.388458	1.079254
224.86	0.392563	1.078529
225.38	0.392944	1.078186
225.90	0.392334	1.077881
226.42	0.394226	1.076546
226.94	0.396744	1.077003
227.46	0.399765	1.076775
227.98	0.402405	1.076202
228.50	0.403275	1.076241
229.02	0.405243	1.075363
229.54	0.410049	1.075745
230.06	0.413452	1.075668
230.58	0.416504	1.075439
231.10	0.417816	1.073761
231.62	0.420441	1.074066
232.14	0.424881	1.073914
232.66	0.428391	1.074181
233.18	0.412582	1.072960
233.70	0.425247	1.072273
234.22	0.429718	1.072311
234.74	0.431747	1.071625
235.26	0.428085	1.072044
235.78	0.438187	1.071167
236.30	0.437607	1.070938
236.82	0.440826	1.070404
237.34	0.406296	1.069946
237.86	0.423264	1.070099
238.38	0.457153	1.069450
238.90	0.448303	1.069527
239.42	0.449265	1.069221
239.94	0.453247	1.068954
240.46	0.453644	1.068573
240.98	0.453491	1.068192
241.50	0.454742	1.068535
242.02	0.455551	1.067810
242.54	0.457611	1.067467
243.06	0.459366	1.066704
243.58	0.461685	1.066551
244.11	0.465805	1.066666
244.63	0.472031	1.065941
245.15	0.471680	1.066093
245.67	0.472733	1.066818
246.19	0.413162	1.065216
246.71	-0.001251	1.065788
247.23	0.241791	1.065178
247.75	0.477844	1.065140
248.27	0.478134	1.064644
248.79	0.472595	1.064644
249.31	0.474319	1.063957
249.83	0.475525	1.063881
250.35	0.475647	1.063271
250.87	0.480133	1.063728
251.39	0.484573	1.063652
251.91	0.485931	1.061859
252.43	0.488281	1.062164
252.95	0.491425	1.061020
253.47	0.467300	1.061783
253.99	0.475174	1.061325
254.51	0.448730	1.060753
255.03	0.502396	1.060524
255.55	0.510956	1.059608
256.07	0.508484	1.058578
256.59	0.513641	1.058311
257.11	0.515060	1.058464
257.63	0.515091	1.057587
258.15	0.515366	1.057396
258.67	0.516891	1.056786
259.19	0.518616	1.056061
259.71	0.522476	1.056862
260.23	0.522217	1.055794
260.75	0.521851	1.054573
261.27	0.523605	1.055145
261.79	0.524689	1.054230
262.31	0.525894	1.054649
262.83	0.529846	1.054115
263.35	0.529190	1.052856
263.87	0.528046	1.053314
264.39	0.530716	1.052589
264.91	0.533173	1.052055
265.43	0.534897	1.052666
265.95	0.536621	1.051445
266.47	0.538193	1.050949
266.99	0.537842	1.050415
267.51	0.549881	1.050377
268.03	0.542068	1.049957
268.55	0.547623	1.049957
269.07	0.549377	1.048660
269.59	0.548157	1.048927
270.12	0.556686	1.049118
270.64	0.554123	1.047592
271.16	0.555328	1.047935
271.96	0.548863	1.047015
272.54	0.562164	1.047401
273.06	0.556992	1.046753
274.13	0.555963	1.045631
274.65	0.563873	1.046219
