#Time (S)	Lockin (mV)	Temp (V)
245.47	19.507599	0.905609
245.99	19.548340	0.907936
246.51	19.627075	0.908165
247.04	19.666443	0.905151
247.55	19.686584	0.903473
248.07	19.730988	0.904236
248.59	19.745636	0.907440
249.11	19.792328	0.906410
249.63	19.779510	0.905151
250.15	19.789581	0.903130
250.67	19.801483	0.905647
251.19	19.773560	0.906448
251.71	19.786835	0.903969
252.23	19.777222	0.902596
252.75	19.732361	0.901871
253.27	19.759827	0.903053
253.79	19.765320	0.904617
254.31	19.721832	0.903397
254.83	19.736481	0.901451
255.35	19.757538	0.901146
255.87	19.149170	0.903091
256.39	19.716339	0.902863
256.91	16.057892	0.903168
257.43	19.898071	0.900192
257.95	19.959412	0.901680
258.47	20.015717	0.902977
259.00	17.806091	0.900078
259.52	18.582916	0.902023
260.04	20.116425	0.903473
260.56	18.720703	0.901184
261.08	20.113678	0.899162
261.60	20.155334	0.898361
262.12	18.780670	0.901108
262.64	20.223083	0.902290
263.16	20.228577	0.897865
263.68	20.317383	0.898552
264.21	20.346222	0.898361
264.72	20.428619	0.900421
265.24	20.481262	0.901871
265.76	20.532990	0.898399
266.28	20.605316	0.897331
266.80	20.680847	0.897369
267.32	20.716553	0.899544
267.84	20.797577	0.899277
268.36	20.841064	0.897064
268.88	20.861664	0.895844
269.40	20.880890	0.897217
269.92	20.928497	0.897942
270.44	20.902863	0.896721
270.96	20.908813	0.894852
271.48	20.928955	0.893784
272.00	20.879059	0.897064
272.52	20.876770	0.897713
273.04	20.847931	0.895500
273.56	20.820923	0.893822
274.08	20.820923	0.894012
274.60	20.795746	0.894890
275.12	20.811768	0.896339
275.64	20.790710	0.895958
276.16	20.782013	0.892677
276.68	20.852051	0.893021
277.20	20.906525	0.894547
277.72	20.907898	0.896378
278.24	21.000824	0.893822
278.76	21.069031	0.891380
279.28	21.116180	0.891418
279.80	21.171570	0.892677
280.32	21.266327	0.894547
280.84	21.316681	0.892601
281.36	21.371155	0.890694
281.88	21.454010	0.890694
282.40	21.476440	0.893288
282.92	21.497498	0.894279
283.44	21.536865	0.891190
283.96	21.560669	0.889511
284.48	21.574860	0.889359
285.00	21.545105	0.892334
285.52	21.559753	0.891991
286.04	21.580353	0.890732
286.56	21.529083	0.888329
287.08	21.517181	0.889397
287.60	21.511230	0.890732
288.12	21.478271	0.889778
288.64	21.477356	0.888405
289.16	21.459045	0.887451
289.68	21.480560	0.888863
290.20	21.466827	0.890732
290.72	21.361084	0.890884
291.24	20.958252	0.888519
291.76	21.617432	0.886574
292.28	21.638489	0.887985
292.80	21.694794	0.888710
293.32	21.772614	0.887642
293.84	21.513519	0.887070
294.36	21.913147	0.887184
294.88	21.964417	0.887413
295.40	22.040863	0.888634
295.92	22.076569	0.888252
296.44	22.141113	0.885544
296.96	22.207947	0.884247
297.48	22.217102	0.885773
298.00	22.260590	0.887108
298.52	21.964417	0.886955
299.04	22.495880	0.884361
299.56	17.508087	0.883904
300.08	22.420807	0.884399
300.60	22.466125	0.886765
301.12	20.876770	0.884514
301.64	22.433624	0.882416
302.16	19.509888	0.883522
302.68	22.407990	0.883827
303.20	22.461548	0.885506
303.72	21.918640	0.883331
304.24	22.413483	0.882111
304.76	19.349213	0.882225
305.28	22.327423	0.882492
305.80	22.336578	0.884781
306.32	20.474854	0.883293
306.84	22.326050	0.881348
307.36	20.879517	0.880623
307.88	22.389221	0.882797
308.40	22.381439	0.883675
308.92	22.437286	0.882797
309.44	22.518311	0.879669
309.96	22.529297	0.879059
310.48	22.610321	0.881462
311.00	22.664337	0.883598
311.52	22.725677	0.881538
312.04	22.787933	0.879478
312.56	22.847443	0.879669
313.08	22.921600	0.880470
313.60	22.955475	0.882339
314.12	23.020935	0.879784
314.64	23.052521	0.879745
315.16	23.085022	0.878448
315.68	23.109283	0.880013
316.20	23.139038	0.881195
316.72	23.184357	0.879555
317.24	23.117523	0.877151
317.76	23.172455	0.876160
318.28	23.144989	0.878372
318.80	23.132629	0.879478
319.32	23.121643	0.878067
319.84	23.069916	0.877724
320.36	23.054810	0.876312
320.88	23.053436	0.876312
321.40	23.026428	0.879211
321.92	23.012238	0.876732
322.44	23.027802	0.875511
322.96	23.029633	0.875359
323.48	23.045654	0.877380
324.00	23.095551	0.878677
324.52	23.137665	0.876923
325.04	23.193970	0.874138
325.56	23.225555	0.874367
326.08	23.294220	0.876770
326.60	23.371582	0.878563
327.12	23.462219	0.876656
327.64	23.493805	0.873833
328.16	23.572540	0.872574
328.68	23.663177	0.875816
